feature	r2_score	cell_count_coef	HET_coef	Null_coef
Cytoplasm_AreaShape_Perimeter	0.04083647430387838	-0.0009944025626263807	0.17983261939511774	-0.17983261939511772
Cytoplasm_AreaShape_Solidity	0.010559215702064195	-0.0002760471976975013	-0.115723844094517	0.11572384409451698
Cytoplasm_AreaShape_Zernike_0_0	0.0040238648012702605	0.0007724414840508273	-0.04193485381211926	0.041934853812119255
Cytoplasm_AreaShape_Zernike_1_1	0.0002950640397947346	-0.00010058778201592088	-0.02101454097638912	0.021014540976389117
Cytoplasm_AreaShape_Zernike_2_0	0.0013906953867156568	0.000602355749773686	-0.019720138327198614	0.01972013832719861
Cytoplasm_AreaShape_Zernike_2_2	0.004240061910361748	0.0002631830574269046	-0.06043173047836313	0.06043173047836312
Cytoplasm_AreaShape_Zernike_3_1	0.0004539822869369381	-0.0005790743410991397	-0.03656671672098718	0.03656671672098717
Cytoplasm_AreaShape_Zernike_3_3	0.00023999044575351292	-0.000685981511376367	-0.029807355860266907	0.0298073558602669
Cytoplasm_AreaShape_Zernike_4_0	0.001203543487049985	-0.0005619330483403468	-0.050500783413985534	0.05050078341398553
Cytoplasm_AreaShape_Zernike_4_2	0.004137737819749909	0.0009636104881055614	-0.03658425160079441	0.03658425160079441
Cytoplasm_AreaShape_Zernike_4_4	0.002836831176809662	0.00011465905402399453	-0.05238788852551006	0.05238788852551006
Cytoplasm_AreaShape_Zernike_5_1	0.007100126376137883	0.0003040724621831594	-0.0782856137947115	0.07828561379471148
Cytoplasm_AreaShape_Zernike_5_3	0.0008636543216388182	-3.228768635970085e-05	-0.03150544070311344	0.03150544070311344
Cytoplasm_AreaShape_Zernike_5_5	0.00040547572458538017	-0.00091293692244896	-0.03901632650745775	0.039016326507457746
Cytoplasm_AreaShape_Zernike_6_0	0.0014775752829186972	-0.00044599231911475825	-0.051329591286776124	0.05132959128677612
Cytoplasm_AreaShape_Zernike_6_2	0.004263390303683723	0.0026348661694517855	0.031903719562665356	-0.03190371956266535
Cytoplasm_AreaShape_Zernike_6_4	0.0012862377674353054	0.00041357286453034517	-0.024268628085161698	0.024268628085161694
Cytoplasm_AreaShape_Zernike_6_6	0.0032834927038967177	-4.078167259324314e-05	-0.061341702464901726	0.06134170246490171
Cytoplasm_AreaShape_Zernike_7_1	0.003158148015733442	0.0008430338646130932	-0.030826208810871746	0.03082620881087174
Cytoplasm_AreaShape_Zernike_7_3	0.002902300252369039	0.0007720583252404122	-0.030259417472708085	0.03025941747270808
Cytoplasm_AreaShape_Zernike_7_5	0.0003412054912753648	-0.000963244861858588	-0.03455271517563689	0.034552715175636885
Cytoplasm_AreaShape_Zernike_7_7	0.0011547761035654025	7.622396589391501e-05	-0.03332645047392122	0.033326450473921215
Cytoplasm_AreaShape_Zernike_8_0	0.000739058339664922	0.0008408767727163896	0.001766829544568407	-0.0017668295445684068
Cytoplasm_AreaShape_Zernike_8_2	0.001799202032335745	0.001580461168700713	0.015448203676289265	-0.015448203676289263
Cytoplasm_AreaShape_Zernike_8_4	0.0001987414880026961	0.0006124656541659894	0.009363277480748524	-0.009363277480748522
Cytoplasm_AreaShape_Zernike_8_6	0.001836446495470545	0.000801119885418127	-0.018595876499465563	0.018595876499465563
Cytoplasm_AreaShape_Zernike_8_8	0.0016245263071628102	0.00017447043201734546	-0.03744411535003602	0.037444115350036014
Cytoplasm_AreaShape_Zernike_9_1	0.0007563006937660877	-6.209404735017969e-05	-0.0304723001836087	0.030472300183608695
Cytoplasm_AreaShape_Zernike_9_3	0.00037155516836751	0.000795869204600673	0.010865870607366308	-0.010865870607366306
Cytoplasm_AreaShape_Zernike_9_5	0.0018002534032472983	-0.0011060496164060003	-0.07139542130995728	0.07139542130995727
Cytoplasm_AreaShape_Zernike_9_7	0.0006863845618166886	-0.0007657726542326016	-0.04553898117314652	0.04553898117314651
Cytoplasm_AreaShape_Zernike_9_9	0.0022209015142721222	-0.00022881009649009602	-0.05558028173620248	0.05558028173620248
Cytoplasm_Correlation_Correlation_CY5_DAPI	0.012277985074591435	-0.004234948818343854	-0.20739705388776725	0.2073970538877672
Cytoplasm_Correlation_Correlation_CY5_GFP	0.036576773021937514	0.0003605879651023434	0.20306767589130043	-0.2030676758913004
Cytoplasm_Correlation_Correlation_CY5_RFP	0.0015403747249418398	-0.001077561987380672	-0.06752734832170823	0.06752734832170822
Cytoplasm_Correlation_Correlation_DAPI_GFP	0.008481289655064006	-0.004807026520651027	-0.12203314202435483	0.12203314202435482
Cytoplasm_Correlation_Correlation_DAPI_RFP	0.008100465691089576	-0.003294064343300425	-0.16779482211871696	0.1677948221187169
Cytoplasm_Correlation_Correlation_GFP_RFP	0.005453286315632688	-0.0017867387054375664	-0.1219766039282694	0.12197660392826938
Cytoplasm_Correlation_Costes_CY5_DAPI	0.030721299805953506	0.005896289463504485	0.06867454097203722	-0.06867454097203722
Cytoplasm_Correlation_Costes_CY5_GFP	0.0026286346453551213	0.0018017052735385894	0.0004823956141041943	-0.00048239561410419414
Cytoplasm_Correlation_Costes_CY5_RFP	0.0006141472150948957	-0.000749881122648707	-0.03398972079156024	0.033989720791560235
Cytoplasm_Correlation_Costes_DAPI_CY5	0.006130679287120855	0.003921068851728002	0.0804817330725656	-0.08048173307256559
Cytoplasm_Correlation_Costes_DAPI_GFP	0.018679007311172002	-0.005754216657954044	-0.27880174555664056	0.2788017455566405
Cytoplasm_Correlation_Costes_DAPI_RFP	0.0014925773143968923	-0.0013831886976832905	-0.05871114409874534	0.05871114409874534
Cytoplasm_Correlation_Costes_GFP_CY5	0.017968670297472955	0.007574645976545993	0.1946726621682528	-0.19467266216825277
Cytoplasm_Correlation_Costes_GFP_DAPI	0.0028537911404281635	0.0009449739411142347	0.009279504824440859	-0.009279504824440857
Cytoplasm_Correlation_Costes_GFP_RFP	0.0004034472400649136	-0.0009515461399162057	-0.03663028873161733	0.03663028873161733
Cytoplasm_Correlation_Costes_RFP_CY5	0.016693127381422812	0.006625064563599071	0.1523639693772076	-0.1523639693772076
Cytoplasm_Correlation_Costes_RFP_DAPI	0.03707944530404772	0.006848043267268599	0.10871795012507965	-0.10871795012507962
Cytoplasm_Correlation_Costes_RFP_GFP	0.0012845426781977753	-9.4756361454582e-05	-0.006422041812664798	0.006422041812664797
Cytoplasm_Correlation_K_CY5_DAPI	0.05722952109795698	0.007990382231666945	0.4040978076056211	-0.404097807605621
Cytoplasm_Correlation_K_CY5_GFP	0.08543912129389009	-0.0024644230354947433	-0.36558973280177576	0.3655897328017757
Cytoplasm_Correlation_K_CY5_RFP	0.015810816964300534	0.0008322818251884313	-0.10229973713293825	0.10229973713293823
Cytoplasm_Correlation_K_DAPI_CY5	0.12183370646252023	-0.015691250234598685	-0.7147242558105538	0.7147242558105535
Cytoplasm_Correlation_K_DAPI_GFP	0.15104982803649947	-0.01659666369609146	-0.8011339395912755	0.8011339395912754
Cytoplasm_Correlation_K_DAPI_RFP	0.10467772201155556	-0.013308483565670364	-0.6482925612505491	0.648292561250549
Cytoplasm_Correlation_K_GFP_CY5	0.09630034863574144	0.0011849163795846062	0.35667727319902653	-0.3566772731990264
Cytoplasm_Correlation_K_GFP_DAPI	0.07594279954696581	0.0066259243794664175	0.4595333203824745	-0.4595333203824744
Cytoplasm_Correlation_K_GFP_RFP	0.01681696384261855	0.00264948320737102	0.1957248954922738	-0.19572489549227373
Cytoplasm_Correlation_K_RFP_CY5	0.007261116495549724	-0.001005338439100537	0.017860532307360094	-0.01786053230736009
Cytoplasm_Correlation_K_RFP_DAPI	0.07936191643847268	0.0028634931401467813	0.18118514992531753	-0.1811851499253175
Cytoplasm_Correlation_K_RFP_GFP	0.01654119608566762	-0.001466312892883291	-0.1062854912587381	0.10628549125873807
Cytoplasm_Correlation_Manders_CY5_DAPI	0.06073525410652081	-0.0076095397061691425	-0.44926002830377	0.44926002830376993
Cytoplasm_Correlation_Manders_CY5_GFP	0.003479280986145916	0.0024887996125866597	0.03514623884710033	-0.03514623884710033
Cytoplasm_Correlation_Manders_CY5_RFP	0.03338486854384115	0.0004526965208287111	-0.17919206384769737	0.17919206384769734
Cytoplasm_Correlation_Manders_DAPI_CY5	0.000807322043671288	0.00017657201114064792	0.03390896625093476	-0.03390896625093475
Cytoplasm_Correlation_Manders_DAPI_GFP	0.0008982617723916064	-0.0007542626661246677	0.004920663319862788	-0.004920663319862787
Cytoplasm_Correlation_Manders_DAPI_RFP	0.028397933039237877	-0.0011040902907059164	-0.20304485339328776	0.2030448533932877
Cytoplasm_Correlation_Manders_GFP_CY5	0.004686361325603627	0.0011009092119930405	0.09805967377757657	-0.09805967377757654
Cytoplasm_Correlation_Manders_GFP_DAPI	0.04962441959154795	-0.00836531521145347	-0.42719410782812905	0.42719410782812894
Cytoplasm_Correlation_Manders_GFP_RFP	0.0300677858313092	-0.00030040063074806753	-0.18977864069431127	0.18977864069431125
Cytoplasm_Correlation_Manders_RFP_CY5	0.0061272780032993746	0.0025979742024408166	0.012039805997419311	-0.012039805997419308
Cytoplasm_Correlation_Manders_RFP_DAPI	0.036413916271648694	-0.004079458357390219	-0.30778230375903176	0.3077823037590317
Cytoplasm_Correlation_Manders_RFP_GFP	0.012904014767380234	0.0025711676569926656	-0.0301016708329317	0.030101670832931693
Cytoplasm_Correlation_Overlap_CY5_DAPI	0.0027233131424367896	-0.0025390033334233126	-0.0484830034228098	0.04848300342280979
Cytoplasm_Correlation_Overlap_CY5_GFP	0.026957163137475204	0.0014574348679746853	0.21021865084365754	-0.21021865084365748
Cytoplasm_Correlation_Overlap_CY5_RFP	0.029509278863365962	-0.0015658140596255163	-0.22369463295171377	0.22369463295171374
Cytoplasm_Correlation_Overlap_DAPI_GFP	0.01665973314052449	-0.0015706334292179063	0.08720486836098451	-0.0872048683609845
Cytoplasm_Correlation_Overlap_DAPI_RFP	0.00910962466898424	-0.001298779666297683	0.05895632836033443	-0.058956328360334424
Cytoplasm_Correlation_Overlap_GFP_RFP	0.015209556393354529	-0.0015496464116264072	-0.16910591635034314	0.1691059163503431
Cytoplasm_Correlation_RWC_CY5_DAPI	0.050714093844158814	-0.0024670680652531863	-0.28955161665827844	0.28955161665827844
Cytoplasm_Correlation_RWC_CY5_GFP	0.014866402448031835	0.0031325542191302266	-0.01920640920608065	0.019206409206080646
Cytoplasm_Correlation_RWC_CY5_RFP	0.01684382420973851	0.000401898176654391	-0.1240060320197863	0.12400603201978629
Cytoplasm_Correlation_RWC_DAPI_CY5	0.034894936168448076	0.009831749464430736	0.2712177404779271	-0.27121774047792707
Cytoplasm_Correlation_RWC_DAPI_GFP	0.019906080237446	0.007271443274589608	0.25598144776084764	-0.2559814477608476
Cytoplasm_Correlation_RWC_DAPI_RFP	0.018224824172600185	0.00481834908950853	0.036266082509905845	-0.03626608250990584
Cytoplasm_Correlation_RWC_GFP_CY5	0.0029561578137505817	0.002723641804326271	0.061813228081537594	-0.061813228081537594
Cytoplasm_Correlation_RWC_GFP_DAPI	0.015404236597718168	-0.003055746660231624	-0.20033933002336657	0.20033933002336654
Cytoplasm_Correlation_RWC_GFP_RFP	0.00408219669080756	-0.00211812713441022	-0.010003586952195808	0.010003586952195807
Cytoplasm_Correlation_RWC_RFP_CY5	0.005207596722169527	0.0025454935382758282	0.01840953441773798	-0.018409534417737978
Cytoplasm_Correlation_RWC_RFP_DAPI	0.04587466512413063	-0.00178393962551912	-0.25499850210827163	0.2549985021082716
Cytoplasm_Correlation_RWC_RFP_GFP	0.005444693259220479	0.0018582755848438682	-0.012087590686140973	0.012087590686140971
Cytoplasm_Granularity_10_CY5	0.0009466249127566551	-0.0013341996783574556	-0.058470176799565676	0.05847017679956567
Cytoplasm_Granularity_10_DAPI	0.0021863867541995763	-7.792262596218508e-05	-0.05042981747196763	0.050429817471967626
Cytoplasm_Granularity_10_GFP	0.001764423741796528	-0.001229100578596557	0.0008786421054493708	-0.0008786421054493707
Cytoplasm_Granularity_10_RFP	0.0014267109311778547	-0.001196950275850807	-0.002482732547673491	0.0024827325476734904
Cytoplasm_Granularity_11_CY5	0.004758464739989088	-0.0036266421694668835	-0.10672397300797973	0.1067239730079797
Cytoplasm_Granularity_11_DAPI	0.0032697173139362157	-0.0028404918864489205	-0.10779978739641496	0.10779978739641494
Cytoplasm_Granularity_11_GFP	0.004712661484640335	-0.002299911441266858	-0.013268343725817422	0.01326834372581742
Cytoplasm_Granularity_11_RFP	0.0005244241658776128	-0.0009658744844329484	-0.013378519882235113	0.013378519882235112
Cytoplasm_Granularity_12_CY5	0.0015933679792596855	-0.0019811375822207183	-0.04164963942991958	0.04164963942991958
Cytoplasm_Granularity_12_DAPI	0.002972852974552076	-0.002966790403554045	-0.09667858575001609	0.09667858575001607
Cytoplasm_Granularity_12_GFP	0.006869426440276105	-0.0022642543344639143	0.00787397802135477	-0.00787397802135477
Cytoplasm_Granularity_12_RFP	0.004758200564748516	-0.0037894190857750243	-0.11308053923449332	0.11308053923449331
Cytoplasm_Granularity_13_CY5	0.0020139940864618566	-0.002316008644052832	-0.057855502206594855	0.05785550220659484
Cytoplasm_Granularity_13_DAPI	0.004364401914594196	-0.0035879484931356617	-0.11775459417978165	0.11775459417978162
Cytoplasm_Granularity_13_GFP	0.0037964672078782957	-0.0016095524721820836	0.00748412627706033	-0.007484126277060329
Cytoplasm_Granularity_13_RFP	0.0010569678885912204	-0.0012251507106692881	-0.011731163907051919	0.011731163907051917
Cytoplasm_Granularity_14_CY5	0.0006768926312892276	0.0013471448869075504	0.04661028914854971	-0.046610289148549706
Cytoplasm_Granularity_14_DAPI	0.0006563461599707887	-0.000918981312504823	-0.006769198822458454	0.006769198822458454
Cytoplasm_Granularity_14_GFP	0.003551579512174996	-0.0011537290996073697	0.022550342752547387	-0.02255034275254738
Cytoplasm_Granularity_14_RFP	0.00203867921824874	-0.00249721863235473	-0.07005737078574403	0.07005737078574402
Cytoplasm_Granularity_15_CY5	0.0003580563014967675	0.00043032441917489114	0.03029521460162013	-0.030295214601620126
Cytoplasm_Granularity_15_DAPI	0.0012371983101002737	-0.0019135638442378932	-0.05120849084769524	0.05120849084769523
Cytoplasm_Granularity_15_GFP	0.002577874657626711	-0.000679928951227078	0.029744589355908582	-0.02974458935590858
Cytoplasm_Granularity_15_RFP	0.003547105003879447	-0.003152283750865237	-0.11360418359903154	0.11360418359903153
Cytoplasm_Granularity_16_CY5	0.0007256400246283823	8.474221263150513e-05	0.029620502429985082	-0.02962050242998508
Cytoplasm_Granularity_16_DAPI	0.001629815781165611	-0.001499028594725053	-0.07590306649484849	0.07590306649484847
Cytoplasm_Granularity_16_GFP	0.004205228920207693	-0.0009708408681494447	0.03314987502963834	-0.033149875029638336
Cytoplasm_Granularity_16_RFP	0.0017462205100196027	-0.002332512384497751	-0.06317801733660468	0.06317801733660466
Cytoplasm_Granularity_1_CY5	0.00028378650060501	0.00026954370477854587	-0.00855403087313164	0.008554030873131639
Cytoplasm_Granularity_1_DAPI	0.02861257304961007	-0.007686329564783166	-0.3086609583939611	0.30866095839396107
Cytoplasm_Granularity_1_GFP	0.00451365983195795	0.0005022725258093994	0.08327183819513888	-0.08327183819513886
Cytoplasm_Granularity_1_RFP	0.02068227817589474	0.0009385272193835123	0.15436252298560413	-0.1543625229856041
Cytoplasm_Granularity_2_CY5	0.0008940611867322978	0.0006673860407430596	-0.009343818748844275	0.009343818748844273
Cytoplasm_Granularity_2_DAPI	0.0030473336821322805	-0.001781645056171454	-0.008478720707999125	0.008478720707999123
Cytoplasm_Granularity_2_GFP	0.0026237347856697957	0.0021000236030296058	0.025791527143032962	-0.02579152714303296
Cytoplasm_Granularity_2_RFP	0.011014027219361622	0.0006871120187224568	0.11988947000877676	-0.11988947000877674
Cytoplasm_Granularity_3_CY5	0.0005514431992648117	0.000821131629619923	0.004973377394408014	-0.004973377394408013
Cytoplasm_Granularity_3_DAPI	0.00015221737081361209	0.00012343349524156005	-0.008233470558415695	0.008233470558415695
Cytoplasm_Granularity_3_GFP	0.0037450815433746065	0.0008745948983932939	-0.03796644889858017	0.03796644889858016
Cytoplasm_Granularity_3_RFP	0.006254487345077719	0.0010112081018985356	0.11144023325160543	-0.11144023325160542
Cytoplasm_Granularity_4_CY5	0.00058827609902945	0.001088841732182618	0.01680931862261039	-0.016809318622610387
Cytoplasm_Granularity_4_DAPI	0.0016075932641249624	0.0021405198161005678	0.07229516653433102	-0.072295166534331
Cytoplasm_Granularity_4_GFP	0.006728305789724165	-0.0007166805455835622	-0.10637070741025864	0.10637070741025864
Cytoplasm_Granularity_4_RFP	0.005918938260253359	0.001539572023520116	0.11878482480253458	-0.11878482480253456
Cytoplasm_Granularity_5_CY5	0.0014580335144869228	0.0006749955237163302	-0.017993011298134118	0.017993011298134118
Cytoplasm_Granularity_5_DAPI	0.0017382365479068351	0.0020006309254901504	0.07827922330965817	-0.07827922330965816
Cytoplasm_Granularity_5_GFP	0.0205972444097946	-0.0009159323601935826	-0.17440966173972422	0.1744096617397242
Cytoplasm_Granularity_5_RFP	0.00046929827889941045	0.00115827030404848	0.03736675552625017	-0.03736675552625016
Cytoplasm_Granularity_6_CY5	0.004789599825906876	0.0009513272422505982	-0.04352012809420531	0.0435201280942053
Cytoplasm_Granularity_6_DAPI	0.008840107424899601	0.002299006663115881	0.15345943207650245	-0.15345943207650242
Cytoplasm_Granularity_6_GFP	0.011830542814963652	0.0016889879507894666	-0.05785194745571544	0.05785194745571543
Cytoplasm_Granularity_6_RFP	0.0014401934687793272	0.001342996694479551	0.010266984492680523	-0.010266984492680521
Cytoplasm_Granularity_7_CY5	0.0027932697498118664	0.0008783845658344934	-0.026323873100677325	0.02632387310067732
Cytoplasm_Granularity_7_DAPI	0.006459644302249212	0.0011189563591227196	0.1101242577255051	-0.1101242577255051
Cytoplasm_Granularity_7_GFP	0.0031484938924919437	0.0004843045651780663	-0.04292567319963641	0.0429256731996364
Cytoplasm_Granularity_7_RFP	0.0003517491942104378	0.0005929385943249104	0.0017292887651708983	-0.001729288765170898
Cytoplasm_Granularity_8_CY5	0.00036879190755545466	-0.0004886526948242524	-0.03251131327237802	0.032511313272378016
Cytoplasm_Granularity_8_DAPI	2.2025667235636703e-05	0.00018950873385935408	0.002518561276730355	-0.0025185612767303547
Cytoplasm_Granularity_8_GFP	0.0003530134602546253	0.00033248077895816025	0.02855220574865238	-0.028552205748652377
Cytoplasm_Granularity_8_RFP	1.7002848832436968e-05	0.00021383212678127424	0.007468795872197785	-0.007468795872197784
Cytoplasm_Granularity_9_CY5	0.0012827855254410325	-0.0018578982531228159	-0.06832856178334168	0.06832856178334168
Cytoplasm_Granularity_9_DAPI	0.0011065456121350792	0.0015899850818682929	0.0329420300052086	-0.032942030005208595
Cytoplasm_Granularity_9_GFP	0.003673284273846611	-0.0016987300876126212	0.005228321573773078	-0.005228321573773076
Cytoplasm_Granularity_9_RFP	0.0008667624183820166	-0.0007755871372489884	0.005672923837274548	-0.005672923837274547
Cytoplasm_Intensity_IntegratedIntensityEdge_CY5	0.03923866427750522	0.00207660984901259	0.27122034553467306	-0.271220345534673
Cytoplasm_Intensity_IntegratedIntensityEdge_DAPI	0.19419642652230507	0.01635888041391568	0.857454678430871	-0.8574546784308708
Cytoplasm_Intensity_IntegratedIntensityEdge_GFP	0.0007501515299669359	0.0007570734023617471	0.046975438956900775	-0.04697543895690077
Cytoplasm_Intensity_IntegratedIntensityEdge_RFP	0.004311943230390303	0.003067513224962476	0.1263130836894257	-0.1263130836894257
Cytoplasm_Intensity_IntegratedIntensity_CY5	0.020280669090377734	-0.0005748165560364349	0.13287058877833996	-0.13287058877833993
Cytoplasm_Intensity_IntegratedIntensity_DAPI	0.03432285371978494	0.008471628709812733	0.370689202706005	-0.37068920270600497
Cytoplasm_Intensity_IntegratedIntensity_GFP	0.003082158126414436	-0.000992434140679184	-0.08322526524350718	0.08322526524350717
Cytoplasm_Intensity_IntegratedIntensity_RFP	0.00655659705284517	-0.0007524395945009924	0.059637899939558967	-0.05963789993955896
Cytoplasm_Intensity_LowerQuartileIntensity_CY5	0.0056016410824536456	0.0014715743296203224	0.11446870146143293	-0.11446870146143291
Cytoplasm_Intensity_LowerQuartileIntensity_DAPI	0.00703836027367577	0.0032115248220690898	0.06311491197753874	-0.06311491197753874
Cytoplasm_Intensity_LowerQuartileIntensity_GFP	0.01047854506303858	0.0011980426366046187	-0.0595075707421593	0.05950757074215929
Cytoplasm_Intensity_LowerQuartileIntensity_RFP	0.03322736983992869	0.0018084368996989432	-0.1285355237508828	0.12853552375088279
Cytoplasm_Intensity_MADIntensity_CY5	0.019743237479251996	0.004017311943538019	-0.007439101069994703	0.007439101069994702
Cytoplasm_Intensity_MADIntensity_DAPI	0.03762009920191611	0.007831111895680148	0.09574750273425484	-0.09574750273425482
Cytoplasm_Intensity_MADIntensity_GFP	0.018557375656781283	0.0026917473467591674	-0.05367400575496527	0.05367400575496526
Cytoplasm_Intensity_MADIntensity_RFP	0.006797267443084509	0.0018927609499546285	-0.018823930912281493	0.01882393091228149
Cytoplasm_Intensity_MassDisplacement_CY5	0.005263532235926571	-0.0002873885730168729	0.06893733077313255	-0.06893733077313254
Cytoplasm_Intensity_MassDisplacement_DAPI	0.023822886983869362	4.9370507643506e-05	0.16264873308990774	-0.1626487330899077
Cytoplasm_Intensity_MassDisplacement_GFP	0.009290251764889068	-0.0016613267593411515	0.04934615728499482	-0.04934615728499481
Cytoplasm_Intensity_MassDisplacement_RFP	0.01455874373257704	0.001234750251084911	0.16470545231603517	-0.16470545231603514
Cytoplasm_Intensity_MaxIntensityEdge_CY5	0.0020693306032735226	0.0005655431995185226	0.06099521750748858	-0.06099521750748857
Cytoplasm_Intensity_MaxIntensityEdge_DAPI	0.21664216494629418	0.019225727850539595	0.9359447586025476	-0.9359447586025473
Cytoplasm_Intensity_MaxIntensityEdge_GFP	0.005924165549975213	-0.0011745586324769315	-0.11226929694911747	0.11226929694911744
Cytoplasm_Intensity_MaxIntensityEdge_RFP	0.0027256056860642808	0.0023379050152312693	0.0384313540866212	-0.03843135408662119
Cytoplasm_Intensity_MaxIntensity_CY5	0.0020874380988112895	0.0004643078690365329	0.056643208532958525	-0.056643208532958504
Cytoplasm_Intensity_MaxIntensity_DAPI	0.20931930618945638	0.01904455765257441	0.9210381578738396	-0.9210381578738394
Cytoplasm_Intensity_MaxIntensity_GFP	0.015121709258712035	-0.001283785159176464	-0.16112000552969635	0.16112000552969633
Cytoplasm_Intensity_MaxIntensity_RFP	0.0024670692410588835	0.0007456866550274323	0.07149192638175138	-0.07149192638175136
Cytoplasm_Intensity_MeanIntensityEdge_CY5	0.0014431368513480036	0.0018969662981682814	0.07201918690232513	-0.07201918690232512
Cytoplasm_Intensity_MeanIntensityEdge_DAPI	0.08245345270010773	0.013738959415012485	0.5306900823580473	-0.5306900823580472
Cytoplasm_Intensity_MeanIntensityEdge_GFP	0.011415043894381749	0.000906963624736749	-0.08202407131768631	0.0820240713176863
Cytoplasm_Intensity_MeanIntensityEdge_RFP	0.029696736083792086	0.003207129438750569	-0.06991157337764516	0.06991157337764514
Cytoplasm_Intensity_MeanIntensity_CY5	0.004357561850254599	0.0023862238123485632	0.018978598107616113	-0.01897859810761611
Cytoplasm_Intensity_MeanIntensity_DAPI	0.035222402420798105	0.008901235818707068	0.2357486911733236	-0.2357486911733235
Cytoplasm_Intensity_MeanIntensity_GFP	0.04930170659622146	0.0017376949137639128	-0.17764153576280228	0.17764153576280226
Cytoplasm_Intensity_MeanIntensity_RFP	0.016677728807823367	0.0020794253320162354	-0.06358708984848546	0.06358708984848546
Cytoplasm_Intensity_MedianIntensity_CY5	0.0053164901972514444	0.002824830477018509	0.03059546810459248	-0.030595468104592474
Cytoplasm_Intensity_MedianIntensity_DAPI	0.018533880871062225	0.004870594087975978	0.071608430395708	-0.07160843039570798
Cytoplasm_Intensity_MedianIntensity_GFP	0.015004996601204246	0.0021400191926030363	-0.05389768880688732	0.053897688806887306
Cytoplasm_Intensity_MedianIntensity_RFP	0.022627798315097647	0.0017332075666845605	-0.09798865497124673	0.09798865497124672
Cytoplasm_Intensity_MinIntensityEdge_CY5	0.0013880023649237572	9.342492335548332e-06	0.03450139148334816	-0.03450139148334815
Cytoplasm_Intensity_MinIntensityEdge_DAPI	0.00020628430398250686	3.915005119967553e-05	0.009373522285521735	-0.009373522285521733
Cytoplasm_Intensity_MinIntensityEdge_GFP	0.0018040201213508356	-0.0010510895149245991	-0.0636480030583815	0.06364800305838149
Cytoplasm_Intensity_MinIntensityEdge_RFP	0.03140059228992598	0.00049987188362893	-0.16622165846958523	0.1662216584695852
Cytoplasm_Intensity_MinIntensity_CY5	0.001005440088419074	0.00024113380942692968	0.0350916607615878	-0.035091660761587797
Cytoplasm_Intensity_MinIntensity_DAPI	0.0002119746232305264	0.00018899258905519145	0.013121399762974884	-0.013121399762974882
